geoid,geoid20,year,denom_total_pop,all_crime_count,all_crime_rate,parti_violent_rate,parti_violent_count,parti_property_rate,parti_property_count,partii_rate,partii_count,_merge
1400000US06037127712,6037127712,2022,3859,28,72.557655,2.5913448,1,44.052864,17,25.913448,10,Master only (1)
1400000US06037127803,6037127803,2022,5068,212,418.31097,47.355961,24,185.47751,94,185.47751,94,Master only (1)
1400000US06037127804,6037127804,2022,4728,150,317.25888,25.380711,12,135.36378,64,156.51439,74,Master only (1)
1400000US06037127805,6037127805,2022,3518,154,437.74872,54.007957,19,210.34679,74,170.55145,60,Master only (1)
1400000US06037127806,6037127806,2022,3576,223,623.60181,75.503357,27,195.74944,70,352.349,126,Master only (1)
1400000US06037127910,6037127910,2022,4908,259,527.70984,40.749798,20,175.22412,86,311.73593,153,Master only (1)
1400000US06037127920,6037127920,2022,4622,145,313.71701,21.635656,10,127.65037,59,164.43098,76,Master only (1)
1400000US06037128101,6037128101,2022,2890,258,892.73358,121.10727,35,377.16263,109,394.46365,114,Master only (1)
1400000US06037128102,6037128102,2022,4750,430,905.26318,130.52632,62,271.57895,129,503.1579,239,Master only (1)
1400000US06037128210,6037128210,2022,5357,349,651.48407,61.601643,33,160.53761,86,421.87793,226,Master only (1)
1400000US06037128220,6037128220,2022,2832,75,264.83051,14.124293,4,158.8983,45,91.807907,26,Master only (1)
1400000US06037128302,6037128302,2022,4790,133,277.6618,25.052193,12,83.507309,40,169.10229,81,Master only (1)
1400000US06037128303,6037128303,2022,3487,156,447.37598,43.016918,15,123.31517,43,281.04388,98,Master only (1)
1400000US06037128400,6037128400,2022,4241,312,735.67554,49.516624,21,438.57581,186,247.58311,105,Master only (1)
1400000US06037128500,6037128500,2022,4104,339,826.02338,43.85965,18,419.1033,172,363.06042,149,Master only (1)
1400000US06037128601,6037128601,2022,5020,170,338.64542,37.848606,19,127.49004,64,173.30678,87,Master only (1)
1400000US06037128602,6037128602,2022,2863,130,454.06915,17.464199,5,220.0489,63,216.55606,62,Master only (1)
1400000US06037128703,6037128703,2022,3252,186,571.95575,21.525215,7,298.27798,97,249.07748,81,Master only (1)
1400000US06037128704,6037128704,2022,2335,314,1344.7538,124.197,29,886.50964,207,329.76447,77,Master only (1)
1400000US06037128801,6037128801,2022,3740,185,494.6524,21.390375,8,267.37967,100,205.88235,77,Master only (1)
1400000US06037128802,6037128802,2022,4186,279,666.50739,31.055901,13,320.11465,134,312.94791,131,Master only (1)
1400000US06037128910,6037128910,2022,4741,167,352.24637,10.546298,5,204.59819,97,137.10188,65,Master only (1)
1400000US06037131021,6037131021,2022,3423,185,540.46161,40.899796,14,198.65614,68,297.98422,102,Master only (1)
1400000US06037131022,6037131022,2022,2917,120,411.38156,37.709976,11,171.40898,50,202.2626,59,Master only (1)
1400000US06037131023,6037131023,2022,2774,138,497.47656,46.863735,13,209.08435,58,241.52847,67,Master only (1)
1400000US06037131024,6037131024,2022,3984,215,539.65863,25.100401,10,193.27309,77,318.77509,127,Master only (1)
1400000US06037131100,6037131100,2022,3340,100,299.40118,23.952095,8,188.62276,63,80.838326,27,Master only (1)
1400000US06037131200,6037131200,2022,3796,115,302.95047,23.709167,9,160.69547,61,115.91148,44,Master only (1)
1400000US06037131300,6037131300,2022,4502,157,348.73389,31.09729,14,139.93781,63,177.69881,80,Master only (1)
1400000US06037131400,6037131400,2022,6175,157,254.25101,21.052631,13,98.785423,61,134.41295,83,Master only (1)
1400000US06037131600,6037131600,2022,5194,277,533.30768,65.460144,34,196.38043,102,271.46707,141,Master only (1)
1400000US06037131701,6037131701,2022,5297,96,181.23466,9.4393053,5,84.953751,45,86.841606,46,Master only (1)
1400000US06037131702,6037131702,2022,3958,263,664.47699,53.057098,21,234.96715,93,373.92624,148,Master only (1)
1400000US06037131801,6037131801,2022,3068,268,873.53326,153.19426,47,329.20468,101,391.13428,120,Master only (1)
1400000US06037131802,6037131802,2022,2481,183,737.60577,68.52076,17,310.35873,77,358.72632,89,Master only (1)
1400000US06037131900,6037131900,2022,4255,266,625.14691,68.155113,29,267.9201,114,286.7215,122,Master only (1)
1400000US06037132001,6037132001,2022,2947,143,485.23923,37.326096,11,220.56328,65,223.95657,66,Master only (1)
1400000US06037132002,6037132002,2022,3707,103,277.85272,29.67359,11,97.113571,36,151.06555,56,Master only (1)
1400000US06037132101,6037132101,2022,4319,127,294.04956,23.153507,10,145.8671,63,125.02894,54,Master only (1)
1400000US06037132102,6037132102,2022,5279,211,399.6969,30.308771,16,189.42981,100,176.16972,93,Master only (1)
1400000US06037132301,6037132301,2022,3689,263,712.93036,75.901329,28,298.18378,110,336.13446,124,Master only (1)
1400000US06037132302,6037132302,2022,3178,150,471.99496,40.906231,13,188.79799,60,239.14412,76,Master only (1)
1400000US06037132501,6037132501,2022,4641,133,286.57617,21.547081,10,122.81836,57,142.21072,66,Master only (1)
1400000US06037132502,6037132502,2022,3565,225,631.13605,64.516129,23,207.57364,74,345.02103,123,Master only (1)
1400000US06037132700,6037132700,2022,4846,248,511.76227,47.461823,23,245.56335,119,218.73711,106,Master only (1)
1400000US06037132900,6037132900,2022,3559,219,615.34137,61.815117,22,227.59203,81,325.93427,116,Master only (1)
1400000US06037133000,6037133000,2022,4373,219,500.80035,38.874916,17,235.53624,103,226.38921,99,Master only (1)
1400000US06037133101,6037133101,2022,1827,99,541.87195,65.681442,12,322.93378,59,153.2567,28,Master only (1)
1400000US06037133102,6037133102,2022,3703,158,426.68106,37.807182,14,156.62976,58,232.24413,86,Master only (1)
1400000US06037134001,6037134001,2022,3715,212,570.65948,83.445488,31,204.57605,76,282.63794,105,Master only (1)
1400000US06037134002,6037134002,2022,3798,144,379.14691,18.430754,7,147.44603,56,213.27014,81,Master only (1)
1400000US06037134101,6037134101,2022,5414,127,234.57703,22.164759,12,101.58848,55,110.82379,60,Master only (1)
1400000US06037134103,6037134103,2022,4584,97,211.60559,13.089005,6,87.260033,40,111.25655,51,Master only (1)
1400000US06037134104,6037134104,2022,4419,149,337.18036,27.155464,12,119.93664,53,190.08826,84,Master only (1)
1400000US06037134201,6037134201,2022,4345,168,386.65134,39.125431,17,179.51669,78,168.0092,73,Master only (1)
1400000US06037134302,6037134302,2022,4287,93,216.93492,30.324236,13,90.97271,39,95.637978,41,Master only (1)
1400000US06037134303,6037134303,2022,5597,208,371.62766,55.386814,31,164.37376,92,151.86707,85,Master only (1)
1400000US06037134304,6037134304,2022,3045,158,518.88342,55.829227,17,226.60098,69,236.4532,72,Master only (1)
1400000US06037134305,6037134305,2022,3840,127,330.72916,26.041666,10,72.916664,28,231.77083,89,Master only (1)
1400000US06037134306,6037134306,2022,3925,129,328.66241,20.382166,8,124.84077,49,183.43948,72,Master only (1)
1400000US06037134421,6037134421,2022,4292,48,111.83598,0,0,37.27866,16,74.55732,32,Master only (1)
1400000US06037134422,6037134422,2022,4933,134,271.63998,14.190148,7,109.46686,54,147.98297,73,Master only (1)
1400000US06037134423,6037134423,2022,3243,32,98.674065,3.0835645,1,46.253468,15,49.337032,16,Master only (1)
1400000US06037134424,6037134424,2022,2821,1,3.5448422,0,0,0,0,3.5448422,1,Master only (1)
1400000US06037134520,6037134520,2022,5263,517,982.32947,146.30438,77,400.91202,211,433.21298,228,Master only (1)
1400000US06037134521,6037134521,2022,2944,138,468.75,57.744564,17,125.67934,37,285.32608,84,Master only (1)
1400000US06037134522,6037134522,2022,4741,137,288.96857,31.638895,15,97.025948,46,160.30373,76,Master only (1)
1400000US06037134710,6037134710,2022,5531,169,305.55054,28.92786,16,124.7514,69,151.87128,84,Master only (1)
1400000US06037134720,6037134720,2022,5195,242,465.83252,32.723774,17,202.11742,105,229.06641,119,Master only (1)
1400000US06037134801,6037134801,2022,3091,106,342.93109,29.116791,9,139.11356,43,174.70074,54,Master only (1)
1400000US06037134802,6037134802,2022,3121,81,259.5322,32.041012,10,102.53124,32,124.95995,39,Master only (1)
1400000US06037134901,6037134901,2022,2577,121,469.53821,31.04385,8,259.99225,67,178.50214,46,Master only (1)
1400000US06037134904,6037134904,2022,4615,305,660.88843,69.339111,32,218.85158,101,370.53088,171,Master only (1)
1400000US06037134905,6037134905,2022,5590,342,611.80682,23.255814,13,332.73703,186,255.81395,143,Master only (1)
1400000US06037134906,6037134906,2022,3056,68,222.51309,16.361256,5,91.623039,28,114.52879,35,Master only (1)
1400000US06037134907,6037134907,2022,3635,209,574.96564,27.510317,10,280.60522,102,266.85007,97,Master only (1)
1400000US06037135102,6037135102,2022,3652,123,336.80176,27.382256,10,117.74371,43,191.6758,70,Master only (1)
1400000US06037135111,6037135111,2022,4001,536,1339.665,189.95251,76,727.31818,291,419.89502,168,Master only (1)
1400000US06037135113,6037135113,2022,2951,219,742.12134,20.33209,6,379.53235,112,342.25687,101,Master only (1)
1400000US06037135115,6037135115,2022,3212,175,544.83191,40.473225,13,289.53922,93,214.81943,69,Master only (1)
1400000US06037135116,6037135116,2022,1477,545,3689.9119,311.44211,46,2660.7988,393,717.67096,106,Master only (1)
1400000US06037135201,6037135201,2022,3104,334,1076.0309,99.871132,31,647.55157,201,328.60825,102,Master only (1)
1400000US06037135202,6037135202,2022,4625,96,207.56757,8.6486483,4,114.5946,53,84.324326,39,Master only (1)
1400000US06037135204,6037135204,2022,4481,111,247.71257,13.389869,6,118.27717,53,116.04552,52,Master only (1)
1400000US06037135205,6037135205,2022,2059,4,19.426907,0,0,9.7134533,2,9.7134533,2,Master only (1)
1400000US06037137000,6037137000,2022,5035,151,299.9007,17.874876,9,133.06853,67,148.95731,75,Master only (1)
1400000US06037137103,6037137103,2022,5560,156,280.57553,12.589928,7,124.10072,69,143.88489,80,Master only (1)
1400000US06037137104,6037137104,2022,2416,175,724.33777,53.807945,13,331.12582,80,339.40396,82,Master only (1)
1400000US06037137202,6037137202,2022,3339,127,380.35339,50.913448,17,161.72507,54,167.71489,56,Master only (1)
1400000US06037137203,6037137203,2022,2660,181,680.45111,56.390976,15,315.78946,84,308.27069,82,Master only (1)
1400000US06037137301,6037137301,2022,2142,71,331.46591,9.3370686,2,130.71895,28,191.4099,41,Master only (1)
1400000US06037137302,6037137302,2022,4376,87,198.81171,13.711152,6,82.266907,36,102.83364,45,Master only (1)
1400000US06037137401,6037137401,2022,4567,152,332.82242,37.22356,17,168.60083,77,126.99803,58,Master only (1)
1400000US06037137402,6037137402,2022,5663,171,301.96008,19.424334,11,167.7556,95,114.78015,65,Master only (1)
1400000US06037137501,6037137501,2022,5426,419,772.20789,49.760414,27,479.17435,260,243.27313,132,Master only (1)
1400000US06037137502,6037137502,2022,4432,349,787.4549,65.433212,29,410.64981,182,309.11551,137,Master only (1)
1400000US06037137504,6037137504,2022,1983,48,242.0575,5.0428643,1,131.11447,26,100.85728,20,Master only (1)
1400000US06037138000,6037138000,2022,4826,126,261.08578,4.1442189,2,130.54289,63,126.39867,61,Master only (1)
1400000US06037139001,6037139001,2022,5511,212,384.68518,32.661949,18,208.67357,115,143.34967,79,Master only (1)
1400000US06037139200,6037139200,2022,5946,234,393.54187,30.272451,18,218.63437,130,144.63506,86,Master only (1)
1400000US06037139301,6037139301,2022,4243,186,438.36908,21.211407,9,238.03912,101,179.11855,76,Master only (1)
1400000US06037139302,6037139302,2022,5181,251,484.46246,34.742329,18,179.50203,93,266.35785,138,Master only (1)
1400000US06037139303,6037139303,2022,4556,197,432.39685,46.093063,21,147.05882,67,237.05005,108,Master only (1)
1400000US06037139401,6037139401,2022,2405,348,1446.9855,128.89813,31,698.54468,168,611.22662,147,Master only (1)
1400000US06037139402,6037139402,2022,2893,236,815.76221,58.762531,17,421.70758,122,318.00897,92,Master only (1)
1400000US06037139502,6037139502,2022,3113,171,549.30933,35.33569,11,330.87054,103,183.10312,57,Master only (1)
1400000US06037139504,6037139504,2022,3741,162,433.03931,26.73082,10,221.86581,83,184.44266,69,Master only (1)
1400000US06037139505,6037139505,2022,2485,102,410.46277,40.241447,10,193.15895,48,177.06238,44,Master only (1)
1400000US06037139506,6037139506,2022,2889,128,443.05988,31.152649,9,183.45448,53,224.99135,65,Master only (1)
1400000US06037139600,6037139600,2022,5134,368,716.79004,62.329567,32,366.18622,188,286.32645,147,Master only (1)
1400000US06037139701,6037139701,2022,5388,354,657.01556,40.831478,22,361.91537,195,254.26874,137,Master only (1)
1400000US06037139703,6037139703,2022,2438,101,414.27399,12.305168,3,246.10336,60,155.86546,38,Master only (1)
1400000US06037139704,6037139704,2022,2597,110,423.56564,15.402388,4,257.98999,67,150.17328,39,Master only (1)
1400000US06037139705,6037139705,2022,4097,97,236.75861,9.7632418,4,136.68538,56,90.309982,37,Master only (1)
1400000US06037139801,6037139801,2022,3498,97,277.3013,22.870211,8,182.96169,64,71.469414,25,Master only (1)
1400000US06037139802,6037139802,2022,3887,105,270.1312,2.5726781,1,192.95087,75,74.607666,29,Master only (1)
1400000US06037141101,6037141101,2022,4434,180,405.95398,20.297699,9,230.04059,102,155.61569,69,Master only (1)
1400000US06037141102,6037141102,2022,2961,158,533.60352,43.904087,13,310.70584,92,178.99358,53,Master only (1)
1400000US06037141201,6037141201,2022,3960,281,709.59595,42.929295,17,404.04041,160,260.10101,103,Master only (1)
1400000US06037141202,6037141202,2022,2958,208,703.1778,37.18729,11,442.86679,131,212.98175,63,Master only (1)
1400000US06037141303,6037141303,2022,3231,111,343.54688,15.475085,5,157.84587,51,170.22594,55,Master only (1)
1400000US06037141304,6037141304,2022,3011,195,647.62537,46.496181,14,312.18863,94,288.94055,87,Master only (1)
1400000US06037141305,6037141305,2022,2878,227,788.74219,52.119526,15,413.4816,119,323.14108,93,Master only (1)
1400000US06037141306,6037141306,2022,3076,153,497.39923,6.5019507,2,276.33289,85,211.3134,65,Master only (1)
1400000US06037141400,6037141400,2022,5019,278,553.8952,57.780434,29,334.72803,168,161.38673,81,Master only (1)
1400000US06037141500,6037141500,2022,3017,89,294.99503,13.258204,4,188.9294,57,92.807426,28,Master only (1)
1400000US06037141600,6037141600,2022,3853,106,275.11029,7.7861404,3,176.48586,68,88.242928,34,Master only (1)
1400000US06037141700,6037141700,2022,3086,72,233.31174,9.7213221,3,149.06027,46,74.530136,23,Master only (1)
1400000US06037143101,6037143101,2022,2074,91,438.76566,24.108004,5,245.90164,51,163.93443,34,Master only (1)
1400000US06037143102,6037143102,2022,2337,136,581.94269,47.068893,11,338.04022,79,192.55455,45,Master only (1)
1400000US06037143200,6037143200,2022,4235,215,507.67413,25.974026,11,255.01772,108,226.6824,96,Master only (1)
1400000US06037143301,6037143301,2022,3385,123,363.3678,20.679468,7,212.70309,72,129.98523,44,Master only (1)
1400000US06037143302,6037143302,2022,3258,136,417.43402,18.416206,6,254.75752,83,141.19092,46,Master only (1)
1400000US06037143401,6037143401,2022,5478,187,341.36545,16.429354,9,222.70901,122,102.22709,56,Master only (1)
1400000US06037143402,6037143402,2022,1844,142,770.06506,75.921906,14,417.5705,77,271.14969,50,Master only (1)
1400000US06037143500,6037143500,2022,5328,155,290.91592,1.8768768,1,202.7027,108,86.336334,46,Master only (1)
1400000US06037143602,6037143602,2022,4734,273,576.67932,33.798058,16,312.63202,148,230.24927,109,Master only (1)
1400000US06037143603,6037143603,2022,2459,69,280.60187,8.1333876,2,158.60106,39,109.80074,27,Master only (1)
1400000US06037143605,6037143605,2022,1827,133,727.96936,71.1549,13,328.40723,60,322.93378,59,Master only (1)
1400000US06037143606,6037143606,2022,1695,227,1339.233,176.99115,30,625.36871,106,530.97345,90,Master only (1)
1400000US06037143700,6037143700,2022,3438,280,814.427,87.260033,30,462.47818,159,261.78009,90,Master only (1)
1400000US06037143801,6037143801,2022,3411,100,293.16916,17.590149,6,161.24304,55,111.40428,38,Master only (1)
1400000US06037143802,6037143802,2022,2239,118,527.021,26.797678,6,343.90353,77,156.31978,35,Master only (1)
1400000US06037143901,6037143901,2022,4222,374,885.83612,78.16201,33,525.81714,222,281.85693,119,Master only (1)
1400000US06037143902,6037143902,2022,3053,96,314.44479,9.8263998,3,193.25253,59,111.36587,34,Master only (1)
1400000US06037181000,6037181000,2022,5992,252,420.56076,43.39119,26,245.3271,147,131.84245,79,Master only (1)
1400000US06037181300,6037181300,2022,3971,146,367.66559,35.255604,14,221.60664,88,110.80332,44,Master only (1)
1400000US06037181400,6037181400,2022,4655,196,421.05264,55.85392,26,161.11708,75,199.78517,93,Master only (1)
1400000US06037181500,6037181500,2022,4106,124,301.99707,9.7418413,4,192.40137,79,99.853874,41,Master only (1)
1400000US06037181600,6037181600,2022,4438,80,180.26138,11.266336,5,85.624153,38,81.117622,36,Master only (1)
1400000US06037183101,6037183101,2022,2741,175,638.45313,80.26268,22,357.53375,98,200.65669,55,Master only (1)
1400000US06037183103,6037183103,2022,4548,73,160.51012,8.7950745,4,83.553207,38,68.161827,31,Master only (1)
1400000US06037183104,6037183104,2022,1902,83,436.38275,21.030495,4,231.33543,44,178.7592,34,Master only (1)
1400000US06037183220,6037183220,2022,3118,134,429.76266,22.450289,7,150.73766,47,256.57474,80,Master only (1)
1400000US06037183221,6037183221,2022,3514,88,250.42686,17.074558,6,96.755836,34,133.75072,47,Master only (1)
1400000US06037183222,6037183222,2022,3616,94,259.95575,19.358408,7,91.261063,33,149.33629,54,Master only (1)
1400000US06037183300,6037183300,2022,3231,112,346.64191,24.760136,8,133.08574,43,185.70102,60,Master only (1)
1400000US06037183401,6037183401,2022,2416,77,318.70862,41.390728,10,173.84106,42,103.47682,25,Master only (1)
1400000US06037183402,6037183402,2022,2939,78,265.39639,17.012589,5,122.49065,36,125.89316,37,Master only (1)
